,nombre,seguidores,foto,popularidad,generos
435,Martin Garrix,15714795,https://i.scdn.co/image/ab6761610000e5eb66d17ee8690d2e8d94ee7387,79,progressive house
435,Martin Garrix,15714795,https://i.scdn.co/image/ab6761610000e5eb66d17ee8690d2e8d94ee7387,79,tropical house
436,JVKE,1491814,https://i.scdn.co/image/ab6761610000e5eb8f15a8916c7388aa8c5a896b,83,modern indie pop
437,Black Sabbath,6714525,https://i.scdn.co/image/5931700f9515dd6587230130beb615e0549e47dc,75,album rock
437,Black Sabbath,6714525,https://i.scdn.co/image/5931700f9515dd6587230130beb615e0549e47dc,75,birmingham metal
437,Black Sabbath,6714525,https://i.scdn.co/image/5931700f9515dd6587230130beb615e0549e47dc,75,classic rock
437,Black Sabbath,6714525,https://i.scdn.co/image/5931700f9515dd6587230130beb615e0549e47dc,75,hard rock
437,Black Sabbath,6714525,https://i.scdn.co/image/5931700f9515dd6587230130beb615e0549e47dc,75,metal
437,Black Sabbath,6714525,https://i.scdn.co/image/5931700f9515dd6587230130beb615e0549e47dc,75,rock
437,Black Sabbath,6714525,https://i.scdn.co/image/5931700f9515dd6587230130beb615e0549e47dc,75,stoner rock
437,Black Sabbath,6714525,https://i.scdn.co/image/5931700f9515dd6587230130beb615e0549e47dc,75,uk doom metal
438,Saint Punk,19750,https://i.scdn.co/image/ab6761610000e5eb0d273a001bf0e21be4cbbf3e,46,dark clubbing
438,Saint Punk,19750,https://i.scdn.co/image/ab6761610000e5eb0d273a001bf0e21be4cbbf3e,46,game mood
